"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Leg","12 ago 2025, 10:09","12 ago 2025, 11:28","","Hack Squat (Macchina)",,"",1,"normal",10,6,,,
"Leg","12 ago 2025, 10:09","12 ago 2025, 11:28","","Stacco da Terra (Manubrio)",,"",0,"failure",14,10,,,
"Leg","12 ago 2025, 10:09","12 ago 2025, 11:28","","Stacco da Terra (Manubrio)",,"",1,"failure",14,10,,,
"Leg","12 ago 2025, 10:09","12 ago 2025, 11:28","","Stacco da Terra (Manubrio)",,"",2,"failure",14,9,,,
"Leg","12 ago 2025, 10:09","12 ago 2025, 11:28","","Leg Press (Macchina)",,"",0,"failure",120,6,,,
"Leg","12 ago 2025, 10:09","12 ago 2025, 11:28","","Leg Press (Macchina)",,"",1,"failure",120,6,,,
"Leg","12 ago 2025, 10:09","12 ago 2025, 11:28","","Leg Curl Seduto (Macchina)",,"",0,"failure",25,12,,,
"Leg","12 ago 2025, 10:09","12 ago 2025, 11:28","","Leg Curl Seduto (Macchina)",,"",1,"failure",25,12,,,
"Leg","12 ago 2025, 10:09","12 ago 2025, 11:28","","Estensione Dorso (Ipertensione con Peso)",,"",0,"failure",8,7,,,
"Leg","12 ago 2025, 10:09","12 ago 2025, 11:28","","Estensione Dorso (Ipertensione con Peso)",,"",1,"failure",8,7,,,
"Leg","12 ago 2025, 10:09","12 ago 2025, 11:28","","Estensione Dorso (Ipertensione con Peso)",,"",2,"failure",8,7,,,
"Leg","12 ago 2025, 10:09","12 ago 2025, 11:28","","Tapis Roulant",,"",0,"normal",,,1,600,
"Push","11 ago 2025, 15:58","11 ago 2025, 17:18","","Chest Press (Macchina)",,"",0,"failure",15,7,,,
"Push","11 ago 2025, 15:58","11 ago 2025, 17:18","","Chest Press (Macchina)",,"",1,"failure",15,7,,,
"Push","11 ago 2025, 15:58","11 ago 2025, 17:18","","Chest Press (Macchina)",,"",2,"failure",15,7,,,
"Push","11 ago 2025, 15:58","11 ago 2025, 17:18","","Panca Inclinata (Manubrio)",,"",0,"failure",6,12,,,
"Push","11 ago 2025, 15:58","11 ago 2025, 17:18","","Panca Inclinata (Manubrio)",,"",1,"failure",8,6,,,
"Push","11 ago 2025, 15:58","11 ago 2025, 17:18","","Lento in Avanti (Smith Machine)",,"",0,"failure",10,6,,,
"Push","11 ago 2025, 15:58","11 ago 2025, 17:18","","Lento in Avanti (Smith Machine)",,"",1,"failure",10,5,,,
"Push","11 ago 2025, 15:58","11 ago 2025, 17:18","","Lento in Avanti (Smith Machine)",,"",2,"failure",10,5,,,
"Push","11 ago 2025, 15:58","11 ago 2025, 17:18","","Aperture Laterali (Manubrio)",,"",0,"failure",4,11,,,
"Push","11 ago 2025, 15:58","11 ago 2025, 17:18","","Aperture Laterali (Manubrio)",,"",1,"failure",5,8,,,
"Push","11 ago 2025, 15:58","11 ago 2025, 17:18","","Estensione Tricipiti Braccio Singolo (Manubrio)",,"",0,"failure",4,11,,,
"Push","11 ago 2025, 15:58","11 ago 2025, 17:18","","Estensione Tricipiti Braccio Singolo (Manubrio)",,"",1,"failure",4,9,,,
"Push","11 ago 2025, 15:58","11 ago 2025, 17:18","","Estensione Tricipiti Braccio Singolo (Manubrio)",,"",2,"failure",4,5,,,
"Push","11 ago 2025, 15:58","11 ago 2025, 17:18","","Pushdown Tricipiti",,"",0,"failure",10,7,,,
"Push","11 ago 2025, 15:58","11 ago 2025, 17:18","","Pushdown Tricipiti",,"",1,"failure",10,6,,,
"Push","11 ago 2025, 15:58","11 ago 2025, 17:18","","Crunch (Macchina)",,"",0,"failure",20,10,,,
"Push","11 ago 2025, 15:58","11 ago 2025, 17:18","","Crunch (Macchina)",,"",1,"failure",30,10,,,
"Push","11 ago 2025, 15:58","11 ago 2025, 17:18","","Crunch (Macchina)",,"",2,"failure",30,10,,,
"Push","11 ago 2025, 15:58","11 ago 2025, 17:18","","Tapis Roulant",,"",0,"normal",,,,1200,
